52100002,5
52100002,10
52100002,23
52100002,24
52100002,27
52100002,31
52100002,32
52100002,36
52100002,48
52100002,54
52100002,67
52100002,72
52100002,75
52100002,91
52100002,118
52100002,125
52100002,127
52100002,137
52100002,142
52100002,144
52100002,153
52100002,162
52100002,170
52100002,179
52100002,197
52100002,224
52100002,226
52100002,245
52100002,276
52100002,284
52100002,302
52100002,310
52100002,328
52100002,334
52100002,344
52100002,348
52100002,370
52100002,377
52100002,391
52100002,420
52100002,422
52100002,438
52100002,442
52100002,448
52100002,452
52100002,485
52100002,514
52100002,518
52100002,521
52100002,523
52100002,544
52100002,548
52100002,564
52100002,572
52100002,604
52100002,625
52100002,642
52100002,647
52100002,652
52100002,691
52100002,705
52100002,710
52100002,714
52100002,721
52100002,736
52100002,738
52100002,757
52100002,789
52100002,798
52100002,806
52100002,807
52100002,810
52100002,834
52100002,844
52100002,847
52100002,849
52100002,853
52100002,859
52100002,887
52100002,940
52100002,952
52100002,963
52100002,969
52100002,972
52100002,989
52100002,1012
52100002,1021
52100002,1033
52100002,1049
52100002,1076
52100002,1082
52100002,1089
52100002,1097
52100002,1118
52100002,1123
52100002,1135
52100002,1140
52100002,1144
52100002,1152
52100002,1176
52100002,1177
52100002,1184
52100002,1205
52100002,1238
52100002,1240
52100002,1242
52100002,1260
52100002,1270
52100002,1280
52100002,1288
52100002,1296
52100002,1300
52100002,1309
52100002,1310
52100002,1318
52100002,1337
52100002,1345
52100002,1348
52100002,1365
52100002,1367
52100002,1374
52100002,1383
52100002,1388
52100002,1407
52100002,1422
52100002,1437
52100002,1440
52100002,1443
52100002,1446
52100002,1457
52100002,1468
52100002,1485
52100002,1489
52100002,1504
52100002,1508
52100002,1511
52100002,1514
52100002,1519
52100002,1520
52100002,1526
52100002,1536
52100002,1548
52100002,1552
52100002,1553
52100002,1554
52100002,1557
52100002,1560
52100002,1572
52100002,1573
52100002,1606
52100002,1618
52100002,1620
52100002,1662
52100002,1663
52100002,1668
52100002,1689
52100002,1690
52100002,1691
52100002,1699
52100002,1704
52100002,1727
52100002,1730
52100002,1742
52100002,1748
52100002,1749
52100002,1750
52100002,1766
52100002,1792
52100002,1797
52100002,1811
52100002,1840
52100002,1848
52100002,1856
52100002,1868
52100002,1871
52100002,1913
52100002,1915
52100002,1918
52100002,1931
52100002,1941
52100002,1946
52100002,1951
52100002,1971
52100002,1973
52100002,1982
52100002,1984
52100002,1987
52100002,2009
52100002,2014
52100002,2019
52100002,2021
52100002,2033
52100002,2034
52100002,2039
52100002,2068
52100002,2070
52100002,2084
