mass,epsilon,llp_rate,LLPModel_unique_id
0.12,7.367954559661629e-05,3.402571712909216e-10,DLS_0.12_7.367954559661629e-05_1.0062131540114542e-12
0.12,8.563534687558788e-05,2.0246655947506966e-10,DLS_0.12_8.563534687558788e-05_7.44865304620531e-13
0.12,9.95311870495445e-05,1.2293455603579813e-10,DLS_0.12_9.95311870495445e-05_5.513983988536894e-13
0.131,1.903670748843425e-05,6.822990175292716e-10,DLS_0.131_1.903670748843425e-05_5.7075998562696295e-12
0.131,2.2125747871279427e-05,4.971428017800137e-10,DLS_0.131_2.2125747871279427e-05_4.225141649801948e-12
0.131,2.571603934981148e-05,3.4587092570620364e-10,DLS_0.131_2.571603934981148e-05_3.1277283640130154e-12
0.131,2.9888918724391657e-05,2.2980099826774538e-10,DLS_0.131_2.9888918724391657e-05_2.3153507100785825e-12
0.131,3.473892112083112e-05,1.4593385681890747e-10,DLS_0.131_3.473892112083112e-05_1.7139752199526649e-12
0.132,1.903670748843425e-05,5.702724414756394e-10,DLS_0.132_1.903670748843425e-05_5.3588962188746225e-12
0.132,2.2125747871279427e-05,4.1112490164669686e-10,DLS_0.132_2.2125747871279427e-05_3.967008231395491e-12
0.132,2.571603934981148e-05,2.8300210084904744e-10,DLS_0.132_2.571603934981148e-05_2.9366409919512144e-12
0.132,2.9888918724391657e-05,1.860546625524833e-10,DLS_0.132_2.9888918724391657e-05_2.173895241093201e-12
0.132,3.473892112083112e-05,1.1697060425632918e-10,DLS_0.132_3.473892112083112e-05_1.6092605572830523e-12
0.133,1.903670748843425e-05,4.787924046003101e-10,DLS_0.133_1.903670748843425e-05_5.045349194543095e-12
0.133,2.2125747871279427e-05,3.416691498751188e-10,DLS_0.133_2.2125747871279427e-05_3.734900055448405e-12
0.133,2.571603934981148e-05,2.328042949374299e-10,DLS_0.133_2.571603934981148e-05_2.764819219901736e-12
0.133,2.9888918724391657e-05,1.5151522596735977e-10,DLS_0.133_2.9888918724391657e-05_2.046701439195619e-12
0.133,3.473892112083112e-05,9.436965398309362e-11,DLS_0.133_3.473892112083112e-05_1.5151033206989564e-12
0.134,1.903670748843425e-05,4.037098609829466e-10,DLS_0.134_1.903670748843425e-05_4.76224833000258e-12
0.134,2.2125747871279427e-05,2.8527533181413545e-10,DLS_0.134_2.2125747871279427e-05_3.5253301339425817e-12
0.134,2.571603934981148e-05,1.924832371980211e-10,DLS_0.134_2.571603934981148e-05_2.6096817494766997e-12
0.134,2.9888918724391657e-05,1.240705801849689e-10,DLS_0.134_2.9888918724391657e-05_1.931858457163913e-12
0.134,3.473892112083112e-05,7.661580482323412e-11,DLS_0.134_3.473892112083112e-05_1.430088975126603e-12
0.13,1.903670748843425e-05,8.202238468591624e-10,DLS_0.13_1.903670748843425e-05_6.09713412299213e-12
0.13,2.2125747871279427e-05,6.042973050455034e-10,DLS_0.13_2.2125747871279427e-05_4.51350059152881e-12
0.13,2.571603934981148e-05,4.2510951077133804e-10,DLS_0.13_2.571603934981148e-05_3.341190660856521e-12
0.13,2.9888918724391657e-05,2.8558573647379004e-10,DLS_0.13_2.9888918724391657e-05_2.4733695733079594e-12
0.13,3.473892112083112e-05,1.8331449901938483e-10,DLS_0.13_3.473892112083112e-05_1.8309511988751187e-12
