mass,epsilon,llp_rate,LLPModel_unique_id
0.12,3.162277660168379e-06,7.917616139667212e-10,DLS_0.12_3.162277660168379e-06_5.462404635906576e-10
0.12,3.727593720314938e-05,6.471405604884087e-10,DLS_0.12_3.727593720314938e-05_3.931214356597042e-12
0.12,4.393970560760786e-07,1.5999558278679965e-12,DLS_0.12_4.393970560760786e-07_2.8292386499393368e-08
0.12,5.179474679231212e-06,1.956176714716573e-09,DLS_0.12_5.179474679231212e-06_2.0361625218624563e-10
0.12,6.105402296585326e-05,9.117842476943573e-11,DLS_0.12_6.105402296585326e-05_1.4653969948863065e-12
0.12,7.196856730011529e-07,9.897418415573706e-12,DLS_0.12_7.196856730011529e-07_1.0546252224786136e-08
0.12,8.483428982440726e-06,3.2872005475576518e-09,DLS_0.12_8.483428982440726e-06_7.589986630035117e-11
0.134,0.0001,1.6775230315415978e-15,DLS_0.134_0.0001_1.7258208506422217e-13
0.134,1.1787686347935866e-06,4.612519108294938e-11,DLS_0.134_1.1787686347935866e-06_1.242048540373869e-09
0.134,1.3894954943731388e-05,2.31872966805728e-10,DLS_0.134_1.3894954943731388e-05_8.93884539679064e-12
0.134,1.6378937069540646e-07,5.423591700507272e-14,DLS_0.134_1.6378937069540646e-07_6.43315896524253e-08
0.134,1.9306977288832498e-06,1.4584453796488735e-10,DLS_0.134_1.9306977288832498e-06_4.6298523394239685e-10
0.134,1e-07,7.794993979867032e-15,DLS_0.134_1e-07_1.7258208506422216e-07
0.134,2.275845926074791e-05,6.040395021164776e-11,DLS_0.134_2.275845926074791e-05_3.3320383967942893e-12
0.134,2.6826957952797275e-07,3.5942584330959927e-13,DLS_0.134_2.6826957952797275e-07_2.398020296062579e-08
0.134,3.162277660168379e-06,3.2971818667920296e-10,DLS_0.134_3.162277660168379e-06_1.7258208506422214e-10
0.134,3.727593720314938e-05,6.443101439325073e-12,DLS_0.134_3.727593720314938e-05_1.2420485403738693e-12
0.134,4.393970560760786e-07,2.1603237531348642e-12,DLS_0.134_4.393970560760786e-07_8.938845396790678e-09
0.134,5.179474679231212e-06,4.962802807539995e-10,DLS_0.134_5.179474679231212e-06_6.43315896524253e-11
