mass,epsilon,llp_rate,LLPModel_unique_id
0.114,0.0007498942093324559,2.259108238535406e-18,DLS_0.114_0.0007498942093324559_2.6015067815333775e-14
0.114,0.0008659643233600654,1.6806254453925375e-21,DLS_0.114_0.0008659643233600654_1.9508548710109943e-14
0.114,0.0011547819846894581,3.3881550163213837e-31,DLS_0.114_0.0011547819846894581_1.0970463134183702e-14
0.114,0.001333521432163324,1.4323649149084383e-38,DLS_0.114_0.001333521432163324_8.226686778019543e-15
0.114,0.001539926526059492,2.0798399825926713e-48,DLS_0.114_0.001539926526059492_6.169144776828734e-15
0.114,0.0017782794100389228,1.5148218237649509e-61,DLS_0.114_0.0017782794100389228_4.626205944677433e-15
0.114,0.001,1.1613972272499934e-25,DLS_0.114_0.001_1.46293477101916e-14
0.114,0.002053525026457146,4.28006927119107e-79,DLS_0.114_0.002053525026457146_3.4691650490929902e-15
0.114,0.0023713737056616554,1.5627766876213304e-102,DLS_0.114_0.0023713737056616554_2.6015067815333777e-15
0.114,0.0027384196342643613,7.98325492934922e-134,DLS_0.114_0.0027384196342643613_1.9508548710109943e-15
0.114,0.0031622776601683794,1.3758777342124225e-175,DLS_0.114_0.0031622776601683794_1.4629347710191598e-15
0.115,0.00011547819846894582,2.316123683867427e-09,DLS_0.115_0.00011547819846894582_8.894929715530642e-13
0.115,0.0001333521432163324,1.3643576471973443e-09,DLS_0.115_0.0001333521432163324_6.670256286095619e-13
0.115,0.0001539926526059492,8.476609509009104e-10,DLS_0.115_0.0001539926526059492_5.001986563706516e-13
0.115,0.00017782794100389227,5.495158769922062e-10,DLS_0.115_0.00017782794100389227_3.750960759282266e-13
0.115,0.0001,4.010457485821616e-09,DLS_0.115_0.0001_1.1861579413246528e-12
0.115,0.0002053525026457146,3.450326826197371e-10,DLS_0.115_0.0002053525026457146_2.8128237528190425e-13
0.115,0.00023713737056616554,1.9080897688049164e-10,DLS_0.115_0.00023713737056616554_2.109320244111787e-13
0.115,0.0002738419634264361,8.511972014067365e-11,DLS_0.115_0.0002738419634264361_1.5817670366871515e-13
0.115,0.00031622776601683794,2.8043545835643625e-11,DLS_0.115_0.00031622776601683794_1.1861579413246529e-13
0.115,0.0003651741272548377,6.139169791844091e-12,DLS_0.115_0.0003651741272548377_8.894929715530641e-14
0.115,0.00042169650342858224,7.770816908451602e-13,DLS_0.115_0.00042169650342858224_6.670256286095617e-14
0.115,0.0004869675251658631,4.731284195631203e-14,DLS_0.115_0.0004869675251658631_5.001986563706516e-14
0.115,0.0005623413251903491,1.0922339659178328e-15,DLS_0.115_0.0005623413251903491_3.750960759282265e-14
0.115,0.0006493816315762113,7.035874332712111e-18,DLS_0.115_0.0006493816315762113_2.8128237528190422e-14
0.115,0.0007498942093324559,8.452741895783965e-21,DLS_0.115_0.0007498942093324559_2.109320244111787e-14
0.115,0.0008659643233600654,1.1032132406284311e-24,DLS_0.115_0.0008659643233600654_1.581767036687151e-14
0.115,0.0011547819846894581,9.90366145277309e-37,DLS_0.115_0.0011547819846894581_8.894929715530642e-15
0.115,0.001333521432163324,6.593659379380358e-46,DLS_0.115_0.001333521432163324_6.670256286095617e-15
0.115,0.001539926526059492,3.6863561436388755e-58,DLS_0.115_0.001539926526059492_5.0019865637065155e-15
0.115,0.0017782794100389228,1.585989576325222e-74,DLS_0.115_0.0017782794100389228_3.7509607592822655e-15
0.115,0.001,7.519166767144736e-30,DLS_0.115_0.001_1.1861579413246531e-14
0.115,0.002053525026457146,2.1918077254688862e-96,DLS_0.115_0.002053525026457146_2.8128237528190425e-15
0.115,0.0023713737056616554,1.423890835223592e-125,DLS_0.115_0.0023713737056616554_2.109320244111787e-15
0.115,0.0027384196342643613,1.5683047351072262e-164,DLS_0.115_0.0027384196342643613_1.5817670366871512e-15
0.115,0.0031622776601683794,1.6290378598723372e-216,DLS_0.115_0.0031622776601683794_1.186157941324653e-15
0.116,0.00011547819846894582,1.2143261645974659e-09,DLS_0.116_0.00011547819846894582_7.379676560808185e-13
0.116,0.0001333521432163324,7.402038384875881e-10,DLS_0.116_0.0001333521432163324_5.533976719696512e-13
0.116,0.0001539926526059492,4.760552726880118e-10,DLS_0.116_0.0001539926526059492_4.149897096681033e-13
0.116,0.00017782794100389227,3.0515248749289006e-10,DLS_0.116_0.00017782794100389227_3.1119838021266775e-13
0.116,0.0001,2.0826959271654635e-09,DLS_0.116_0.0001_9.840956856271043e-13
0.116,0.0002053525026457146,1.7754292649367355e-10,DLS_0.116_0.0002053525026457146_2.333658632751194e-13
0.116,0.00023713737056616554,8.564923879512612e-11,DLS_0.116_0.00023713737056616554_1.7499970952588165e-13
0.116,0.0002738419634264361,3.1425334702525466e-11,DLS_0.116_0.0002738419634264361_1.3123126880832046e-13
0.116,0.00031622776601683794,7.9491762584292e-12,DLS_0.116_0.00031622776601683794_9.840956856271045e-14
0.116,0.0003651741272548377,1.2211459240066734e-12,DLS_0.116_0.0003651741272548377_7.379676560808186e-14
0.116,0.00042169650342858224,9.624667766727806e-14,DLS_0.116_0.00042169650342858224_5.533976719696512e-14
0.116,0.0004869675251658631,3.125007948673502e-15,DLS_0.116_0.0004869675251658631_4.149897096681033e-14
0.116,0.0005623413251903491,3.15207201856655e-17,DLS_0.116_0.0005623413251903491_3.1119838021266764e-14
0.116,0.0006493816315762113,6.83501524007482e-20,DLS_0.116_0.0006493816315762113_2.3336586327511938e-14
0.116,0.0007498942093324559,1.9500704445415647e-23,DLS_0.116_0.0007498942093324559_1.7499970952588166e-14
0.116,0.0008659643233600654,3.768394061811146e-28,DLS_0.116_0.0008659643233600654_1.3123126880832047e-14
0.116,0.0011547819846894581,8.640611836074993e-43,DLS_0.116_0.0011547819846894581_7.379676560808186e-15
0.116,0.001333521432163324,5.9005734442114e-54,DLS_0.116_0.001333521432163324_5.533976719696511e-15
0.116,0.001539926526059492,7.20150939431376e-69,DLS_0.116_0.001539926526059492_4.149897096681033e-15
0.116,0.0017782794100389228,8.651803735637335e-89,DLS_0.116_0.0017782794100389228_3.1119838021266773e-15
0.116,0.001,2.002112844732583e-34,DLS_0.116_0.001_9.840956856271047e-15
0.116,0.002053525026457146,2.168060954607992e-115,DLS_0.116_0.002053525026457146_2.3336586327511942e-15
0.116,0.0023713737056616554,6.702283779552912e-151,DLS_0.116_0.0023713737056616554_1.7499970952588166e-15
0.116,0.0027384196342643613,2.7500865329129553e-198,DLS_0.116_0.0027384196342643613_1.3123126880832046e-15
0.116,0.0031622776601683794,1.661679341738256e-261,DLS_0.116_0.0031622776601683794_9.840956856271045e-16
0.117,0.00011547819846894582,6.887657252276686e-10,DLS_0.117_0.00011547819846894582_6.237980604504382e-13
0.117,0.0001333521432163324,4.352609547218488e-10,DLS_0.117_0.0001333521432163324_4.677825533246009e-13
0.117,0.0001539926526059492,2.822793985508335e-10,DLS_0.117_0.0001539926526059492_3.5078742796486885e-13
0.117,0.00017782794100389227,1.7243599559892128e-10,DLS_0.117_0.00017782794100389227_2.6305346093748117e-13
0.117,0.0001,1.1538543924394417e-09,DLS_0.117_0.0001_8.31848082952572e-13
0.117,0.0002053525026457146,9.03426894045248e-11,DLS_0.117_0.0002053525026457146_1.9726226710187846e-13
0.117,0.00023713737056616554,3.7236219242550016e-11,DLS_0.117_0.00023713737056616554_1.4792583181949088e-13
0.117,0.0002738419634264361,1.1017696439784463e-11,DLS_0.117_0.0002738419634264361_1.1092872469212295e-13
0.117,0.00031622776601683794,2.0882397251907833e-12,DLS_0.117_0.00031622776601683794_8.31848082952572e-14
0.117,0.0003651741272548377,2.179456314981488e-13,DLS_0.117_0.0003651741272548377_6.237980604504381e-14
0.117,0.00042169650342858224,1.0267137190350478e-14,DLS_0.117_0.00042169650342858224_4.6778255332460085e-14
0.117,0.0004869675251658631,1.690075283791764e-16,DLS_0.117_0.0004869675251658631_3.5078742796486886e-14
0.117,0.0005623413251903491,6.979603004337324e-19,DLS_0.117_0.0005623413251903491_2.6305346093748112e-14
0.117,0.0006493816315762113,4.665100820270067e-22,DLS_0.117_0.0006493816315762113_1.9726226710187848e-14
0.117,0.0007498942093324559,2.796500291939601e-26,DLS_0.117_0.0007498942093324559_1.4792583181949084e-14
0.117,0.0008659643233600654,6.747211207459815e-32,DLS_0.117_0.0008659643233600654_1.1092872469212294e-14
0.117,0.0011547819846894581,2.283911175803928e-49,DLS_0.117_0.0011547819846894581_6.237980604504382e-15
0.117,0.001333521432163324,1.0542326892486475e-62,DLS_0.117_0.001333521432163324_4.677825533246008e-15
0.117,0.001539926526059492,1.6197303174441053e-80,DLS_0.117_0.001539926526059492_3.5078742796486886e-15
0.117,0.0017782794100389228,2.6234941841230564e-104,DLS_0.117_0.0017782794100389228_2.6305346093748117e-15
0.117,0.001,2.211747720232647e-39,DLS_0.117_0.001_8.318480829525721e-15
0.117,0.002053525026457146,4.53356035143662e-136,DLS_0.117_0.002053525026457146_1.9726226710187847e-15
0.117,0.0023713737056616554,1.8420003108397778e-178,DLS_0.117_0.0023713737056616554_1.4792583181949086e-15
0.117,0.0027384196342643613,5.075447910489415e-235,DLS_0.117_0.0027384196342643613_1.1092872469212295e-15
0.117,0.0031622776601683794,1.82214507484354e-310,DLS_0.117_0.0031622776601683794_8.318480829525721e-16
0.118,0.00011547819846894582,4.1851867339244077e-10,DLS_0.118_0.00011547819846894582_5.355173757219238e-13
0.118,0.0001333521432163324,2.706268033022019e-10,DLS_0.118_0.0001333521432163324_4.0158137905078376e-13
0.118,0.0001539926526059492,1.7177740437573227e-10,DLS_0.118_0.0001539926526059492_3.0114355072592464e-13
0.118,0.00017782794100389227,9.735313173914137e-11,DLS_0.118_0.00017782794100389227_2.258258048671856e-13
0.118,0.0001,6.793630959732848e-10,DLS_0.118_0.0001_7.141238978210446e-13
0.118,0.0002053525026457146,4.507029064732769e-11,DLS_0.118_0.0002053525026457146_1.6934546338774358e-13
0.118,0.00023713737056616554,1.5622403006529952e-11,DLS_0.118_0.00023713737056616554_1.2699118237119033e-13
0.118,0.0002738419634264361,3.661101225329028e-12,DLS_0.118_0.0002738419634264361_9.522995229643749e-14
0.118,0.00031622776601683794,5.076905064018572e-13,DLS_0.118_0.00031622776601683794_7.141238978210447e-14
0.118,0.0003651741272548377,3.4906603823379343e-14,DLS_0.118_0.0003651741272548377_5.3551737572192375e-14
0.118,0.00042169650342858224,9.461413472052437e-16,DLS_0.118_0.00042169650342858224_4.015813790507837e-14
0.118,0.0004869675251658631,7.526539392415063e-18,DLS_0.118_0.0004869675251658631_3.011435507259247e-14
0.118,0.0005623413251903491,1.1939837056082204e-20,DLS_0.118_0.0005623413251903491_2.2582580486718557e-14
0.118,0.0006493816315762113,2.2522998629223974e-24,DLS_0.118_0.0006493816315762113_1.6934546338774358e-14
0.118,0.0007498942093324559,2.5083998710029678e-29,DLS_0.118_0.0007498942093324559_1.2699118237119031e-14
0.118,0.0008659643233600654,6.37522613166798e-36,DLS_0.118_0.0008659643233600654_9.522995229643748e-15
0.118,0.0011547819846894581,1.8623152533470565e-56,DLS_0.118_0.0011547819846894581_5.355173757219238e-15
0.118,0.001333521432163324,3.875190990587956e-72,DLS_0.118_0.001333521432163324_4.015813790507837e-15
0.118,0.001539926526059492,4.389386563401668e-93,DLS_0.118_0.001539926526059492_3.0114355072592467e-15
0.118,0.0017782794100389228,4.715281308532865e-121,DLS_0.118_0.0017782794100389228_2.258258048671856e-15
0.118,0.001,1.0242284219866614e-44,DLS_0.118_0.001_7.141238978210448e-15
0.118,0.002053525026457146,2.1873407449563427e-158,DLS_0.118_0.002053525026457146_1.6934546338774358e-15
0.118,0.0023713737056616554,3.325630948385129e-208,DLS_0.118_0.0023713737056616554_1.2699118237119032e-15
0.118,0.0027384196342643613,1.1550722297279502e-274,DLS_0.118_0.0027384196342643613_9.522995229643748e-16
0.118,0.0031622776601683794,0.0,DLS_0.118_0.0031622776601683794_7.141238978210446e-16
0.119,0.00011547819846894582,2.6855469715460645e-10,DLS_0.119_0.00011547819846894582_4.657616278431868e-13
0.119,0.0001333521432163324,1.739880797873616e-10,DLS_0.119_0.0001333521432163324_3.492719476488643e-13
0.119,0.0001539926526059492,1.0541649430696713e-10,DLS_0.119_0.0001539926526059492_2.619170110241519e-13
0.119,0.00017782794100389227,5.441885831141392e-11,DLS_0.119_0.00017782794100389227_1.9641004989267654e-13
0.119,0.0001,4.2323079059599614e-10,DLS_0.119_0.0001_6.211031130081677e-13
0.119,0.0002053525026457146,2.1959540792774468e-11,DLS_0.119_0.0002053525026457146_1.4728675906921683e-13
0.119,0.00023713737056616554,6.3140941299328425e-12,DLS_0.119_0.00023713737056616554_1.1044948773735028e-13
0.119,0.0002738419634264361,1.151667282842983e-12,DLS_0.119_0.0002738419634264361_8.282543127797509e-14
0.119,0.00031622776601683794,1.1417942888342428e-13,DLS_0.119_0.00031622776601683794_6.211031130081678e-14
0.119,0.0003651741272548377,5.0243227257412996e-15,DLS_0.119_0.0003651741272548377_4.6576162784318693e-14
0.119,0.00042169650342858224,7.560273796463572e-17,DLS_0.119_0.00042169650342858224_3.492719476488642e-14
0.119,0.0004869675251658631,2.774527403883296e-19,DLS_0.119_0.0004869675251658631_2.6191701102415192e-14
0.119,0.0005623413251903491,1.586818828419379e-22,DLS_0.119_0.0005623413251903491_1.964100498926765e-14
0.119,0.0006493816315762113,7.733084959897925e-27,DLS_0.119_0.0006493816315762113_1.4728675906921683e-14
0.119,0.0007498942093324559,1.4149245399721093e-32,DLS_0.119_0.0007498942093324559_1.1044948773735029e-14
0.119,0.0008659643233600654,3.201907712416687e-40,DLS_0.119_0.0008659643233600654_8.282543127797508e-15
0.119,0.0011547819846894581,4.780733458116382e-64,DLS_0.119_0.0011547819846894581_4.657616278431868e-15
